Company Code,Company Name,No,Bank Creditor,Currency,Current Amount,Prior Amount
SIMP,Perusahaan SIMP,6,"Jumlah utang bank, kotor",2868269.0,2714796.0,0.0
SIMP,Perusahaan SIMP,7,Biaya penerbitan utang bank yang belum diamortisasi,1767.0,2084.0,0.0
SIMP,Perusahaan SIMP,8,"Jumlah utang bank, bersih",2866502.0,2712712.0,0.0
SIMP,Perusahaan SIMP,9,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2261715.0,2334820.0,0.0
SIMP,Perusahaan SIMP,10,Liabilitas jangka panjang atas utang bank,604787.0,377892.0,0.0
PNGO,Perusahaan PNGO,1,"Jumlah utang bank, kotor",180401853376.0,208110186709.0,0.0
PNGO,Perusahaan PNGO,2,Biaya penerbitan utang bank yang belum diamortisasi,498317934.0,664423912.0,0.0
PNGO,Perusahaan PNGO,3,"Jumlah utang bank, bersih",179903535442.0,207445762797.0,0.0
PNGO,Perusahaan PNGO,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,91125000000.0,110833333332.0,0.0
PNGO,Perusahaan PNGO,5,Liabilitas jangka panjang atas utang bank,88778535442.0,96612429465.0,0.0
BLES,Perusahaan BLES,1,Bank Mandiri (Persero) Tbk,IDR,90648000000.0,101136000000.0
BLES,Perusahaan BLES,2,Bank Danamon Indonesia Tbk,IDR,302846757489.0,311242463919.0
BLES,Perusahaan BLES,3,Bank lokal lainnya,IDR,107375000000.0,115062500000.0
BLES,Perusahaan BLES,4,"Jumlah utang bank, kotor",500869757489.0,527440963919.0,0.0
BLES,Perusahaan BLES,5,"Jumlah utang bank, bersih",500869757489.0,527440963919.0,0.0
BLES,Perusahaan BLES,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,92123825718.0,100703825718.0,0.0
BLES,Perusahaan BLES,7,Liabilitas jangka panjang atas utang bank,408745931771.0,426737138201.0,0.0
PSAT,Perusahaan PSAT,1,Bank Mandiri (Persero) Tbk,IDR,136800000000.0,143700000000.0
PSAT,Perusahaan PSAT,2,"Jumlah utang bank, kotor",136800000000.0,143700000000.0,0.0
PSAT,Perusahaan PSAT,3,"Jumlah utang bank, bersih",136800000000.0,143700000000.0,0.0
PSAT,Perusahaan PSAT,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,27600000000.0,27600000000.0,0.0
PSAT,Perusahaan PSAT,5,Liabilitas jangka panjang atas utang bank,109200000000.0,116100000000.0,0.0
CBRE,Perusahaan CBRE,1,Bank Rakyat Indonesia (Persero) Tbk,IDR,178000000000.0,179000000000.0
CBRE,Perusahaan CBRE,2,"Jumlah utang bank, kotor",178000000000.0,179000000000.0,0.0
CBRE,Perusahaan CBRE,3,Biaya penerbitan utang bank yang belum diamortisasi,1436140436.0,1474879501.0,0.0
CBRE,Perusahaan CBRE,4,"Jumlah utang bank, bersih",176563859564.0,177525120499.0,0.0
CBRE,Perusahaan CBRE,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,9371478277.0,7359723627.0,0.0
CBRE,Perusahaan CBRE,6,Liabilitas jangka panjang atas utang bank,167192381287.0,170165396872.0,0.0
DEPO,Perusahaan DEPO,1,"Jumlah utang bank, kotor",180821100000.0,194321100000.0,0.0
DEPO,Perusahaan DEPO,2,"Jumlah utang bank, bersih",180821100000.0,194321100000.0,0.0
DEPO,Perusahaan DEPO,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,40500000000.0,55000000000.0,0.0
DEPO,Perusahaan DEPO,4,Liabilitas jangka panjang atas utang bank,140321100000.0,139321100000.0,0.0
BRRC,Perusahaan BRRC,1,Bank Rakyat Indonesia (Persero) Tbk,IDR,1751740000.0,0.0
BRRC,Perusahaan BRRC,2,"Jumlah utang bank, kotor",1751740000.0,1835040000.0,0.0
BRRC,Perusahaan BRRC,3,"Jumlah utang bank, bersih",1751740000.0,1835040000.0,0.0
BRRC,Perusahaan BRRC,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,499800000.0,499800000.0,0.0
BRRC,Perusahaan BRRC,5,Liabilitas jangka panjang atas utang bank,1251940000.0,1335240000.0,0.0
ZONE,Perusahaan ZONE,1,Bank Central Asia Tbk,IDR,25965309827.0,28852393160.0
ZONE,Perusahaan ZONE,2,"Jumlah utang bank, kotor",25965309827.0,28852393160.0,0.0
ZONE,Perusahaan ZONE,3,"Jumlah utang bank, bersih",25965309827.0,28852393160.0,0.0
ZONE,Perusahaan ZONE,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,10512916666.0,11381666667.0,0.0
ZONE,Perusahaan ZONE,5,Liabilitas jangka panjang atas utang bank,15452393161.0,17470726493.0,0.0
SIPD,Perusahaan SIPD,1,Bank Negara Indonesia (Persero) Tbk,IDR,25258.0,29351.0
SIPD,Perusahaan SIPD,2,Bank OCBC Nisp Tbk,IDR,450000.0,300000.0
SIPD,Perusahaan SIPD,3,"Jumlah utang bank, kotor",475258.0,329351.0,0.0
SIPD,Perusahaan SIPD,4,Biaya penerbitan utang bank yang belum diamortisasi,92.0,92.0,0.0
SIPD,Perusahaan SIPD,5,"Jumlah utang bank, bersih",475166.0,329259.0,0.0
SIPD,Perusahaan SIPD,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,54200.0,33653.0,0.0
SIPD,Perusahaan SIPD,7,Liabilitas jangka panjang atas utang bank,420966.0,295606.0,0.0
UFOE,Perusahaan UFOE,1,Bank Central Asia Tbk,IDR,5266667279.0,9558722226.0
UFOE,Perusahaan UFOE,2,Bank lokal lainnya,IDR,13544451176.0,14131587448.0
UFOE,Perusahaan UFOE,3,"Jumlah utang bank, kotor",18811118455.0,23690309674.0,0.0
UFOE,Perusahaan UFOE,4,"Jumlah utang bank, bersih",18811118455.0,23690309674.0,0.0
UFOE,Perusahaan UFOE,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,6284502636.0,11163693855.0,0.0
UFOE,Perusahaan UFOE,6,Liabilitas jangka panjang atas utang bank,12526615819.0,12526615819.0,0.0
SMBR,Perusahaan SMBR,1,Pinjaman sindikasi,IDR,416425000.0,416425000.0
SMBR,Perusahaan SMBR,2,"Jumlah utang bank, kotor",416425000.0,416425000.0,0.0
SMBR,Perusahaan SMBR,3,Biaya penerbitan utang bank yang belum diamortisasi,8459411.0,10631798.0,0.0
SMBR,Perusahaan SMBR,4,"Jumlah utang bank, bersih",407965589.0,405793202.0,0.0
SMBR,Perusahaan SMBR,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,220000000.0,220000000.0,0.0
SMBR,Perusahaan SMBR,6,Liabilitas jangka panjang atas utang bank,187965589.0,185793202.0,0.0
TKIM,Perusahaan TKIM,1,Bank Central Asia Tbk,IDR,2055625000.0,2086250000.0
TKIM,Perusahaan TKIM,2,Bank Central Asia Tbk,USD,22645.0,24154.0
TKIM,Perusahaan TKIM,3,Bank Rakyat Indonesia (Persero) Tbk,IDR,200000000.0,0.0
TKIM,Perusahaan TKIM,4,Bank Rakyat Indonesia (Persero) Tbk,USD,85000.0,31000.0
TKIM,Perusahaan TKIM,5,Bank Syariah Indonesia Tbk,IDR,299999000.0,299993000.0
TKIM,Perusahaan TKIM,6,Bank Negara Indonesia (Persero) Tbk,IDR,900000000.0,600000000.0
TKIM,Perusahaan TKIM,7,Bank Mega Tbk,IDR,397685185.0,397685185.0
TKIM,Perusahaan TKIM,8,Bank lokal lainnya,IDR,1020955458.0,1098225523.0
TKIM,Perusahaan TKIM,9,"Jumlah utang bank, kotor",394485.0,322237.0,0.0
TKIM,Perusahaan TKIM,10,"Jumlah utang bank, bersih",394485.0,322237.0,0.0
TKIM,Perusahaan TKIM,11,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,55586.0,35565.0,0.0
TKIM,Perusahaan TKIM,12,Liabilitas jangka panjang atas utang bank,338899.0,286672.0,0.0
LMPI,Perusahaan LMPI,1,"Jumlah utang bank, kotor",172300000000.0,173300000000.0,0.0
LMPI,Perusahaan LMPI,2,"Jumlah utang bank, bersih",172300000000.0,173300000000.0,0.0
LMPI,Perusahaan LMPI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,14000000000.0,12000000000.0,0.0
LMPI,Perusahaan LMPI,4,Liabilitas jangka panjang atas utang bank,158300000000.0,161300000000.0,0.0
MEDS,Perusahaan MEDS,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1984932875.0,2622623237.0,0.0
CUAN,Perusahaan CUAN,1,Bank Central Asia Tbk,IDR,205630.0,204880.0
CUAN,Perusahaan CUAN,2,Bank Central Asia Tbk,USD,98105.0,99449.0
CUAN,Perusahaan CUAN,3,Bank Mandiri (Persero) Tbk,IDR,53574.0,48804.0
CUAN,Perusahaan CUAN,4,Bank Negara Indonesia (Persero) Tbk,IDR,62723.0,57524.0
CUAN,Perusahaan CUAN,5,Pinjaman sindikasi,IDR,609653.0,579070.0
CUAN,Perusahaan CUAN,6,"Jumlah utang bank, kotor",1054724.0,1013054.0,0.0
CUAN,Perusahaan CUAN,7,Biaya penerbitan utang bank yang belum diamortisasi,9210.0,10095.0,0.0
CUAN,Perusahaan CUAN,8,"Jumlah utang bank, bersih",1045514.0,1002959.0,0.0
CUAN,Perusahaan CUAN,9,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,108457.0,105884.0,0.0
CUAN,Perusahaan CUAN,10,Liabilitas jangka panjang atas utang bank,937057.0,897075.0,0.0
INDF,Perusahaan INDF,1,Bank Permata Tbk,USD,50000000.0,50000000.0
INDF,Perusahaan INDF,2,Bank asing lainnya,JPY,259616867.0,330421521.0
INDF,Perusahaan INDF,3,Bank asing lainnya,USD,23750000.0,36000000.0
INDF,Perusahaan INDF,4,"Jumlah utang bank, kotor",6763285.0,7322502.0,0.0
INDF,Perusahaan INDF,5,Biaya penerbitan utang bank yang belum diamortisasi,1768.0,2085.0,0.0
INDF,Perusahaan INDF,6,"Jumlah utang bank, bersih",6761517.0,7320417.0,0.0
INDF,Perusahaan INDF,7,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,3532336.0,4021304.0,0.0
INDF,Perusahaan INDF,8,Liabilitas jangka panjang atas utang bank,3229181.0,3299113.0,0.0
AXIO,Perusahaan AXIO,1,Bank Rakyat Indonesia (Persero) Tbk,IDR,128778198239.0,127616384455.0
AXIO,Perusahaan AXIO,2,Bank Mandiri (Persero) Tbk,IDR,0.0,369791665.0
AXIO,Perusahaan AXIO,3,"Jumlah utang bank, kotor",128778198239.0,127986176120.0,0.0
AXIO,Perusahaan AXIO,4,"Jumlah utang bank, bersih",128778198239.0,127986176120.0,0.0
AXIO,Perusahaan AXIO,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,128778198239.0,127986176120.0,0.0
TAPG,Perusahaan TAPG,1,Bank Negara Indonesia (Persero) Tbk,IDR,808820000000.0,819410000000.0
TAPG,Perusahaan TAPG,2,"Jumlah utang bank, kotor",808820.0,819410.0,0.0
TAPG,Perusahaan TAPG,3,"Jumlah utang bank, bersih",808820.0,819410.0,0.0
TAPG,Perusahaan TAPG,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,63422.0,52961.0,0.0
TAPG,Perusahaan TAPG,5,Liabilitas jangka panjang atas utang bank,745398.0,766449.0,0.0
CPRO,Perusahaan CPRO,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,151088.0,188406.0,0.0
CPRO,Perusahaan CPRO,2,Liabilitas jangka panjang atas utang bank,26810.0,36900.0,0.0
PSSI,Perusahaan PSSI,1,"Jumlah utang bank, kotor",9466661.0,9665691.0,0.0
PSSI,Perusahaan PSSI,2,Biaya penerbitan utang bank yang belum diamortisasi,46132.0,46132.0,0.0
PSSI,Perusahaan PSSI,3,"Jumlah utang bank, bersih",9420529.0,9619559.0,0.0
PSSI,Perusahaan PSSI,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2658047.0,2769152.0,0.0
PSSI,Perusahaan PSSI,5,Liabilitas jangka panjang atas utang bank,6762482.0,6850407.0,0.0
INDS,Perusahaan INDS,1,"Jumlah utang bank, kotor",45000000000.0,51750000000.0,0.0
INDS,Perusahaan INDS,2,"Jumlah utang bank, bersih",45000000000.0,51750000000.0,0.0
INDS,Perusahaan INDS,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,27000000000.0,27000000000.0,0.0
INDS,Perusahaan INDS,4,Liabilitas jangka panjang atas utang bank,18000000000.0,24750000000.0,0.0
YUPI,Perusahaan YUPI,1,"Jumlah utang bank, kotor",758925900000.0,769494250004.0,0.0
YUPI,Perusahaan YUPI,2,"Jumlah utang bank, bersih",758925900000.0,769494250004.0,0.0
YUPI,Perusahaan YUPI,3,Liabilitas jangka panjang atas utang bank,758925900000.0,769494250004.0,0.0
DCII,Perusahaan DCII,1,Bank Mandiri (Persero) Tbk,IDR,2058723.0,1890827.0
DCII,Perusahaan DCII,2,"Jumlah utang bank, kotor",2058723.0,1890827.0,0.0
DCII,Perusahaan DCII,3,Biaya penerbitan utang bank yang belum diamortisasi,11963.0,12641.0,0.0
DCII,Perusahaan DCII,4,"Jumlah utang bank, bersih",2046760.0,1878186.0,0.0
DCII,Perusahaan DCII,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,333820.0,289131.0,0.0
DCII,Perusahaan DCII,6,Liabilitas jangka panjang atas utang bank,1712940.0,1589055.0,0.0
WEGE,Perusahaan WEGE,1,Bank Mandiri (Persero) Tbk,IDR,73291600000.0,64822300000.0
WEGE,Perusahaan WEGE,2,"Jumlah utang bank, kotor",73291600000.0,64822300000.0,0.0
WEGE,Perusahaan WEGE,3,"Jumlah utang bank, bersih",73291600000.0,64822300000.0,0.0
WEGE,Perusahaan WEGE,4,Liabilitas jangka panjang atas utang bank,73291600000.0,64822300000.0,0.0
LTLS,Perusahaan LTLS,1,Bank Danamon Indonesia Tbk,USD,2758384.0,2758384.0
LTLS,Perusahaan LTLS,2,"Jumlah utang bank, kotor",121341.0,110663.0,0.0
LTLS,Perusahaan LTLS,3,Biaya penerbitan utang bank yang belum diamortisasi,315.0,304.0,0.0
LTLS,Perusahaan LTLS,4,"Jumlah utang bank, bersih",121026.0,110359.0,0.0
LTLS,Perusahaan LTLS,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,15285.0,14495.0,0.0
LTLS,Perusahaan LTLS,6,Liabilitas jangka panjang atas utang bank,105741.0,95864.0,0.0
MLPL,Perusahaan MLPL,1,Bank Mandiri (Persero) Tbk,IDR,66254.0,73971.0
MLPL,Perusahaan MLPL,2,Bank Permata Tbk,IDR,105805.0,146159.0
MLPL,Perusahaan MLPL,3,Bank Cimb Niaga Tbk,IDR,412255.0,418880.0
MLPL,Perusahaan MLPL,4,Bank Tabungan Negara (Persero) Tbk,IDR,650562.0,0.0
MLPL,Perusahaan MLPL,5,Pinjaman sindikasi,IDR,566384.0,651452.0
MLPL,Perusahaan MLPL,6,"Jumlah utang bank, kotor",1801260.0,1290462.0,0.0
MLPL,Perusahaan MLPL,7,"Jumlah utang bank, bersih",1801260.0,1290462.0,0.0
MLPL,Perusahaan MLPL,8,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,397338.0,328555.0,0.0
MLPL,Perusahaan MLPL,9,Liabilitas jangka panjang atas utang bank,1403922.0,961907.0,0.0
DKHH,Perusahaan DKHH,1,"Jumlah utang bank, kotor",1218000000.0,4083000000.0,0.0
DKHH,Perusahaan DKHH,2,"Jumlah utang bank, bersih",1218000000.0,4083000000.0,0.0
DKHH,Perusahaan DKHH,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,4083000000.0,7068000000.0,0.0
DKHH,Perusahaan DKHH,4,Liabilitas jangka panjang atas utang bank,1218000000.0,4083000000.0,0.0
EDGE,Perusahaan EDGE,1,Bank Central Asia Tbk,IDR,2904194.0,2443622.0
EDGE,Perusahaan EDGE,2,Bank asing lainnya,USD,71764428.0,0.0
EDGE,Perusahaan EDGE,3,"Jumlah utang bank, kotor",4048829.0,2443622.0,0.0
EDGE,Perusahaan EDGE,4,"Jumlah utang bank, bersih",4048829.0,2443622.0,0.0
EDGE,Perusahaan EDGE,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,34601.0,40549.0,0.0
EDGE,Perusahaan EDGE,6,Liabilitas jangka panjang atas utang bank,4014228.0,2403073.0,0.0
TGKA,Perusahaan TGKA,1,Bank Cimb Niaga Tbk,IDR,0.0,68630.0
TGKA,Perusahaan TGKA,2,"Jumlah utang bank, kotor",62391.0,68630.0,0.0
TGKA,Perusahaan TGKA,3,"Jumlah utang bank, bersih",62391.0,68630.0,0.0
TGKA,Perusahaan TGKA,4,Liabilitas jangka panjang atas utang bank,62391.0,68630.0,0.0
PBRX,Perusahaan PBRX,1,"Jumlah utang bank, kotor",11042073.0,11042073.0,0.0
PBRX,Perusahaan PBRX,2,Biaya penerbitan utang bank yang belum diamortisasi,4592591.0,4711874.0,0.0
PBRX,Perusahaan PBRX,3,"Jumlah utang bank, bersih",6449482.0,6330199.0,0.0
PBRX,Perusahaan PBRX,4,Liabilitas jangka panjang atas utang bank,6449482.0,6330199.0,0.0
RAAM,Perusahaan RAAM,1,Bank Negara Indonesia (Persero) Tbk,IDR,38700000000.0,40250000000.0
RAAM,Perusahaan RAAM,2,Bank Permata Tbk,IDR,1768168936.0,2000000000.0
RAAM,Perusahaan RAAM,3,Bank lokal lainnya,IDR,2506949046.0,2895665336.0
RAAM,Perusahaan RAAM,4,"Jumlah utang bank, kotor",42975117982.0,45145665336.0,0.0
RAAM,Perusahaan RAAM,5,"Jumlah utang bank, bersih",42975117982.0,45145665336.0,0.0
RAAM,Perusahaan RAAM,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,7480231876.0,12829942200.0,0.0
RAAM,Perusahaan RAAM,7,Liabilitas jangka panjang atas utang bank,35494886106.0,32315723136.0,0.0
KICI,Perusahaan KICI,1,Bank lokal lainnya,USD,892500.0,0.0
INET,Perusahaan INET,1,"Jumlah utang bank, kotor",18412748126.0,8464285715.0,0.0
INET,Perusahaan INET,2,"Jumlah utang bank, bersih",18412748126.0,8464285715.0,0.0
INET,Perusahaan INET,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,10790049589.0,1285714284.0,0.0
INET,Perusahaan INET,4,Liabilitas jangka panjang atas utang bank,7622698537.0,7178571431.0,0.0
MNCN,Perusahaan MNCN,1,Bank Mayapada Internasional Tbk,IDR,0.0,167008.0
MNCN,Perusahaan MNCN,2,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,IDR,0.0,131250.0
MNCN,Perusahaan MNCN,3,Pinjaman sindikasi,IDR,0.0,212917.0
MNCN,Perusahaan MNCN,4,Bank lokal lainnya,IDR,0.0,108408.0
MNCN,Perusahaan MNCN,5,"Jumlah utang bank, kotor",562291.0,619583.0,0.0
MNCN,Perusahaan MNCN,6,Biaya penerbitan utang bank yang belum diamortisasi,1985.0,2092.0,0.0
MNCN,Perusahaan MNCN,7,"Jumlah utang bank, bersih",560306.0,617491.0,0.0
MNCN,Perusahaan MNCN,8,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,225754.0,228861.0,0.0
MNCN,Perusahaan MNCN,9,Liabilitas jangka panjang atas utang bank,334552.0,388630.0,0.0
MCAS,Perusahaan MCAS,1,Bank Central Asia Tbk,IDR,16818999999.0,348000000.0
MCAS,Perusahaan MCAS,2,Bank Cimb Niaga Tbk,IDR,27912151755.0,2922987544.0
MCAS,Perusahaan MCAS,3,"Jumlah utang bank, kotor",44731151754.0,3270987544.0,0.0
MCAS,Perusahaan MCAS,4,"Jumlah utang bank, bersih",44731151754.0,3270987544.0,0.0
MCAS,Perusahaan MCAS,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,21565967451.0,418113490.0,0.0
MCAS,Perusahaan MCAS,6,Liabilitas jangka panjang atas utang bank,23165184303.0,2852874054.0,0.0
SMGA,Perusahaan SMGA,1,"Jumlah utang bank, kotor",24641807900.0,28316414300.0,0.0
SMGA,Perusahaan SMGA,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,14698425600.0,14734157711.0,0.0
SMGA,Perusahaan SMGA,3,Liabilitas jangka panjang atas utang bank,9943382300.0,13582256589.0,0.0
BELL,Perusahaan BELL,1,Bank Central Asia Tbk,IDR,43173191963.0,38717454119.0
BELL,Perusahaan BELL,2,Bank Danamon Indonesia Tbk,IDR,0.0,55555548.0
BELL,Perusahaan BELL,3,"Jumlah utang bank, kotor",43173191963.0,38773009667.0,0.0
BELL,Perusahaan BELL,4,"Jumlah utang bank, bersih",43173191963.0,38773009667.0,0.0
BELL,Perusahaan BELL,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,27048217338.0,28845653592.0,0.0
BELL,Perusahaan BELL,6,Liabilitas jangka panjang atas utang bank,16124974625.0,9927356075.0,0.0
CPIN,Perusahaan CPIN,1,Liabilitas jangka panjang atas utang bank,3286140.0,3274115.0,0.0
ITIC,Perusahaan ITIC,1,Bank lokal lainnya,IDR,68015292266.0,59243388745.0
ITIC,Perusahaan ITIC,2,"Jumlah utang bank, kotor",68015292266.0,59243388745.0,0.0
ITIC,Perusahaan ITIC,3,"Jumlah utang bank, bersih",68015292266.0,59243388745.0,0.0
ITIC,Perusahaan ITIC,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,24579052585.0,22099885918.0,0.0
ITIC,Perusahaan ITIC,5,Liabilitas jangka panjang atas utang bank,43436239681.0,37143502827.0,0.0
BWPT,Perusahaan BWPT,1,"Jumlah utang bank, kotor",3588971.0,3767588.0,0.0
BWPT,Perusahaan BWPT,2,Biaya penerbitan utang bank yang belum diamortisasi,49522.0,54817.0,0.0
BWPT,Perusahaan BWPT,3,"Jumlah utang bank, bersih",3539449.0,3712771.0,0.0
BWPT,Perusahaan BWPT,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,792277.0,602926.0,0.0
BWPT,Perusahaan BWPT,5,Liabilitas jangka panjang atas utang bank,2747172.0,3109845.0,0.0
BUDI,Perusahaan BUDI,1,"Jumlah utang bank, kotor",755000.0,780000.0,0.0
BUDI,Perusahaan BUDI,2,"Jumlah utang bank, bersih",755000.0,780000.0,0.0
BUDI,Perusahaan BUDI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,107500.0,100000.0,0.0
BUDI,Perusahaan BUDI,4,Liabilitas jangka panjang atas utang bank,647500.0,680000.0,0.0
INDR,Perusahaan INDR,1,Bank Central Asia Tbk,USD,3750000.0,5000000.0
INDR,Perusahaan INDR,2,Bank Btpn Tbk,USD,25000000.0,15000000.0
INDR,Perusahaan INDR,3,Bank asing lainnya,USD,15000000.0,15000000.0
INDR,Perusahaan INDR,4,Bank lokal lainnya,IDR,150000000000.0,150000000000.0
INDR,Perusahaan INDR,5,Bank lokal lainnya,USD,46250000.0,45688500.0
INDR,Perusahaan INDR,6,"Jumlah utang bank, kotor",98869966.0,89626652.0,0.0
INDR,Perusahaan INDR,7,"Jumlah utang bank, bersih",98869966.0,89626652.0,0.0
INDR,Perusahaan INDR,8,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,15000000.0,12500000.0,0.0
INDR,Perusahaan INDR,9,Liabilitas jangka panjang atas utang bank,83869966.0,77126652.0,0.0
HRME,Perusahaan HRME,1,"Jumlah utang bank, kotor",200150980064.0,225313995272.0,0.0
HRME,Perusahaan HRME,2,"Jumlah utang bank, bersih",200150980064.0,225313995272.0,0.0
HRME,Perusahaan HRME,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,200150980064.0,201107118944.0,0.0
KLAS,Perusahaan KLAS,1,"Jumlah utang bank, kotor",150683340256.0,166092455485.0,0.0
KLAS,Perusahaan KLAS,2,"Jumlah utang bank, bersih",150683340256.0,166092455485.0,0.0
KLAS,Perusahaan KLAS,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,34822113788.0,34822113788.0,0.0
KLAS,Perusahaan KLAS,4,Liabilitas jangka panjang atas utang bank,115861226468.0,131270341697.0,0.0
BTEK,Perusahaan BTEK,1,Pinjaman sindikasi,USD,2466082530955.0,2435552830596.0
BTEK,Perusahaan BTEK,2,"Jumlah utang bank, kotor",2466082530955.0,2435552830596.0,0.0
BTEK,Perusahaan BTEK,3,"Jumlah utang bank, bersih",2466082530955.0,2435552830596.0,0.0
BTEK,Perusahaan BTEK,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,554991380.0,639444546.0,0.0
BTEK,Perusahaan BTEK,5,Liabilitas jangka panjang atas utang bank,2465527539575.0,2434913386050.0,0.0
DEWI,Perusahaan DEWI,1,Bank Permata Tbk,IDR,0.0,1550000000.0
DEWI,Perusahaan DEWI,2,Bank Cimb Niaga Tbk,IDR,9000000000.0,9072916655.0
DEWI,Perusahaan DEWI,3,Bank lokal lainnya,IDR,10468218127.0,0.0
DEWI,Perusahaan DEWI,4,"Jumlah utang bank, kotor",19468218127.0,10622916655.0,0.0
DEWI,Perusahaan DEWI,5,"Jumlah utang bank, bersih",19468218127.0,10622916655.0,0.0
DEWI,Perusahaan DEWI,6,Liabilitas jangka panjang atas utang bank,19468218127.0,10622916655.0,0.0
HAIS,Perusahaan HAIS,1,"Jumlah utang bank, kotor",569041395269.0,519520821642.0,0.0
HAIS,Perusahaan HAIS,2,"Jumlah utang bank, bersih",569041395269.0,519520821642.0,0.0
HAIS,Perusahaan HAIS,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,89819545053.0,80189120788.0,0.0
HAIS,Perusahaan HAIS,4,Liabilitas jangka panjang atas utang bank,479221850216.0,439331700854.0,0.0
FWCT,Perusahaan FWCT,1,"Jumlah utang bank, kotor",232009949239.0,121246860000.0,0.0
FWCT,Perusahaan FWCT,2,"Jumlah utang bank, bersih",232009949239.0,121246860000.0,0.0
FWCT,Perusahaan FWCT,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,41216011495.0,31079920000.0,0.0
FWCT,Perusahaan FWCT,4,Liabilitas jangka panjang atas utang bank,190793937744.0,90166940000.0,0.0
MBSS,Perusahaan MBSS,1,Bank Central Asia Tbk,IDR,209310281072.0,236946640266.0
MBSS,Perusahaan MBSS,2,"Jumlah utang bank, kotor",209310281072.0,236946640266.0,0.0
MBSS,Perusahaan MBSS,3,Biaya penerbitan utang bank yang belum diamortisasi,297474624.0,1493082624.0,0.0
MBSS,Perusahaan MBSS,4,"Jumlah utang bank, bersih",209012806448.0,235453557642.0,0.0
MBSS,Perusahaan MBSS,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,107011396178.0,107072556285.0,0.0
MBSS,Perusahaan MBSS,6,Liabilitas jangka panjang atas utang bank,102001410270.0,128381001357.0,0.0
PGLI,Perusahaan PGLI,1,"Jumlah utang bank, kotor",53164741.0,1380589520.0,0.0
PGLI,Perusahaan PGLI,2,"Jumlah utang bank, bersih",53164741.0,1380589520.0,0.0
KDTN,Perusahaan KDTN,1,"Jumlah utang bank, kotor",7342048522.0,7422207140.0,0.0
KDTN,Perusahaan KDTN,2,"Jumlah utang bank, bersih",7342048522.0,7422207140.0,0.0
KDTN,Perusahaan KDTN,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,4610292228.0,4076551147.0,0.0
